	Alphitonia.philippinensis..1.	Berchemia.floribunda..2.	Berchemia.giraldiana..3.	Berchemia.hirtella..4.	Berchemia.huana..5.	Berchemia.kulingensis..6.	Berchemia.lineata..7.	Berchemia.loureiroana..8.	Berchemia.sinica..9.	Berchemia.yunnanensis..10.	Ceanothus.asiaticus..11.	Colubrina.arborescens..12.	Colubrina.asiatica..13.	Colubrina.pubescens..14.	Colubrina.spinosa..15.	Gouania.hypoglauca..19.	Gouania.leptostachya..16.	Gouania.leptostachya..18.	Gouania.polygama..20.	Guoania.javanica..17.	Hovenia.acerba..21.	Hovenia.acerba.var..kiukiangensis..22.	Karwinskia.calderonii..23.	Krugiodendron.ferreum..24.	Paliurus.perforatus..25.	Rhamnella.franguloides..26.	Rhamnella.tonkinensis..27.	Rhamnus.crenata..28.	Rhamnus.davurica..29.	Rhamnus.diamantiaca..30.	Rhamnus.erythroxylon..31.	Rhamnus.globosa..32.	Rhamnus.hainanensis..33.	Rhamnus.koraiensis..34.	Rhamnus.leptophylla..35.	Rhamnus.longipes..36.	Rhamnus.napalensis..37.	Rhamnus.oreodendron..38.	Rhamnus.parvifolia..39.	Rhamnus.rosthornii..40.	Rhamnus.sphaerosperma..41.	Rhamnus.subapetala..42.	Rhamnus.utilis..43.	Sageretia.pauciflora..44.	Sageretia.thea..45.	Scutia.eberhardtia..46.	Scutia.myrtina..47.	Ventilago.calyculata..48.	Ventilago.calyculata.var..trichoclada..49.	Ventilago.cristata..50.	Ventilago.denticulate..51.	Ventilago.inaequilateralis..52.	Ventilago.leiocarpa..53.	Ventilago.leiocarpa.var..pubescens..54.	Ventilago.maderaspatana..55.	Ventilago.oblongifolia..56.	Ventilago.pauciflora..57.	Ziziphus.apetala..58.	Ziziphus.attopensis..59.	Ziziphus.cambodiana..60.	Ziziphus.funiculosa..61.	Ziziphus.guatemalensis..62.	Ziziphus.horsfieldii..63.	Ziziphus.incurva..64.	Ziziphus.mauritiana..65.	Ziziphus.oenopolia..66.	Ziziphus.poilaneo..67.	Ziziphus.rotundifolia..68.	Ziziphus.rugosa..69.	Ziziphus.rugosa.var..harmandii..70.	Ziziphus.thyrsiflora..71.
Rhamnus.leptophylla..35.	0.663885390018292	0.281693622974777	0.286757818639007	0.293811135182234	0.24999214207135	0.224445142926991	0.301590297422599	0.219683519811275	0.224780055036316	0.0931199194160136	0.569971592184729	0.483411674500783	0.500597857404788	0.486080723804749	0.770799390957673	0.609447130310221	0.608750749413566	0.642430654928484	0.792702316584242	0.476824349101577	0.390492984872717	0.65307360072742	0.338829918706156	0.385240506809302	0.292909568142315	0.491377935702978	0.407693912248368	0.324060501288224	0.164852675743765	0.204991971951245	0.0774389731331937	0.171343007316605	0.236452797822155	0.177773218696533	0	0.23656727602068	0.138236515380861	0.289237897003986	0.165075114654323	0.455781738888174	0.245912973440201	0.209237495178089	0.116455765474507	0.174728235535418	0.242053627855187	0.768476436592446	0.349228389737928	0.271540690654431	0.429960678283572	0.280678797921809	0.253276842597918	0.309542324095423	0.2300709960039	0.253924520853446	0.356512009349828	0.282482221436429	0.146848676857005	0.59445044702883	0.492305537752436	0.477933089151133	0.366245960533553	0.749113973280146	0.52841208724047	0.674961225186558	0.61783602223051	0.484293041413886	0.440448897670574	0.609355862227149	0.611099353759221	0.505377163856203	0.63400075971415
Rhamnus.longipes..36.	0.576043527580007	0.139760338902714	0.141576126742974	0.179650775008337	0.164265941198931	0.116480324894796	0.208157779005073	0.134128765684303	0.104196566942928	0.191156276212896	0.490968752191598	0.39464886964887	0.420330784089122	0.390131745203192	0.688091899265677	0.513264745648132	0.520899849694237	0.557690068049084	0.708989831730016	0.35637168150532	0.296900257812174	0.569734232180845	0.234775814105711	0.321537264627382	0.210700242039679	0.376219537140143	0.313770027223635	0.229122595617441	0.136589756177385	0.095332187857961	0.212139406762998	0.123678672945569	0.0914571944451378	0.110542657379362	0.23656727602068	0	0.122925397686657	0.140360666681543	0.115597915829875	0.366295967777927	0.0940054410080183	0.14000223144553	0.158796428487939	0.129227996749402	0.27993224635032	0.684431569424761	0.195421815319037	0.16512411644735	0.31249211024616	0.183045279967657	0.149808330680937	0.195477249648624	0.0940551258036995	0.140081751486391	0.220779142207195	0.188698374061347	0.140247974772014	0.509079042914417	0.39941337534262	0.39721223900136	0.250005625102275	0.674941444264215	0.388483142875325	0.598072526083546	0.529222149357939	0.393968183527479	0.346209750656119	0.527155483908061	0.523549269590274	0.420917764268828	0.556807682331025
Rhamnus.napalensis..37.	0.613108350264221	0.163711673820567	0.17483709273183	0.189162806806045	0.173784461152882	0.120493595098858	0.22797384085213	0.124005511089552	0.115039600635576	0.0950466717976042	0.511672745852727	0.443075618338776	0.446480130063721	0.415366263760667	0.730180102723176	0.549600401276415	0.558943113957734	0.588976144063863	0.747935841376491	0.37760110151923	0.328017265385686	0.602878475951784	0.258043593833067	0.338435312418978	0.208910273195426	0.412827189926035	0.344326725905673	0.253033752310068	0.151432200028691	0.104187186178505	0.130711274309806	0.11598440545809	0.151786245274202	0.0792112750429533	0.138236515380861	0.122925397686657	0	0.173821438064859	0.06779885319359	0.384197520315941	0.145586048454469	0.138463583200425	0.0531932083610386	0.12102289622361	0.242335759611795	0.731060906984442	0.237811398414736	0.187170059294578	0.340580234600106	0.221850029485478	0.19524507238793	0.244333207447843	0.123327331273167	0.167469914866531	0.252628284325838	0.205205084470435	0.0952608155903778	0.541125252367029	0.414934422645155	0.430160694023616	0.295993434106099	0.708614932107535	0.439493873572821	0.631723561778008	0.567229007427358	0.422314671889437	0.389614111614915	0.56278556752241	0.551130206468552	0.452589630103628	0.59630358647711
Rhamnus.oreodendron..38.	0.514952275288814	0.101815569487983	0.105203349282297	0.127875842511918	0.150373237873238	0.13508430869542	0.14392316017316	0.146508285621189	0.135046190193249	0.252881600027269	0.404791859925788	0.306116221741222	0.332528983815748	0.287286974628747	0.63399641433554	0.44950921687602	0.457758637966971	0.492792455676228	0.651752152988855	0.261164555609	0.212398494751436	0.500708230261802	0.132323232323232	0.210356023287058	0.175457937584803	0.294839510083413	0.229545454545455	0.158038720538721	0.201304713804714	0.16247531463382	0.269788870152242	0.168848404681738	0.124733105877174	0.181044014947317	0.289237897003986	0.140360666681543	0.173821438064859	0	0.18061056998557	0.264515692640693	0.0958641774891775	0.173062770562771	0.202646637659393	0.179101777459828	0.309273970710141	0.630386751613167	0.142153239714215	0.132343689508324	0.241380090997438	0.121638920719803	0.114241908884766	0.131362858032379	0.139661349976884	0.102625747268604	0.126243572546389	0.132281144781145	0.183234169127861	0.437237328643579	0.310624239042208	0.320885763283151	0.17092803030303	0.61187303000379	0.338846801346801	0.520501100910584	0.469386944247019	0.318855985350191	0.286053005518654	0.466412215787216	0.448925784428604	0.344648134076325	0.499561684373366
Rhamnus.parvifolia..39.	0.581731644423952	0.156735582425238	0.150954374572796	0.189893099165251	0.148560791060791	0.113999184971407	0.223332882395382	0.14159149094633	0.0997093837535014	0.119524718501096	0.483968447227376	0.421701539201539	0.409473304473304	0.383953641295413	0.699861313325439	0.524787926099402	0.525578269467158	0.560837046319502	0.717617051978754	0.344400619956175	0.293220439691028	0.575339363017934	0.229758297258297	0.301607018460467	0.175937439426245	0.391352197937564	0.298962842712843	0.221743626743627	0.124486531986532	0.0768068014459767	0.147923755830733	0.0885334829779274	0.139231785163989	0.0518821639576356	0.165075114654323	0.115597915829875	0.06779885319359	0.18061056998557	0	0.360178571428571	0.121261544011544	0.118181818181818	0.0696576920811615	0.0924156822461907	0.215813108286513	0.713340820604972	0.200805617147081	0.172120508218069	0.298188039284978	0.20178157626687	0.164062088704946	0.217382088991678	0.132375453564774	0.1407899573971	0.224129956506717	0.172228134519801	0.0986246645358795	0.513241642616643	0.388073733991703	0.388265813788202	0.270519142316017	0.681357069709604	0.408577441077441	0.589587873812012	0.535538289792021	0.397883972172052	0.359680116321338	0.532850415350415	0.529051714784797	0.422995302569771	0.568961936898618
Rhamnus.rosthornii..40.	0.326821735956351	0.266835535154501	0.252567498291182	0.287981875719217	0.285812567062567	0.321459636042969	0.249777086339586	0.314614171670623	0.314900404606287	0.425326166615537	0.25275888133031	0.322952741702742	0.178350734233087	0.156627341833038	0.438485323014471	0.24481130587688	0.267924950563839	0.304654576255453	0.452893026004728	0.10685859921971	0.112580284639108	0.317397443826015	0.208277417027417	0.177227633477633	0.286513365711127	0.0706444526566478	0.209032587782588	0.224969937469937	0.381017516434183	0.34210523869029	0.442414244885175	0.375448132114799	0.334696388827745	0.363737611968744	0.455781738888174	0.366295967777927	0.384197520315941	0.264515692640693	0.360178571428571	0	0.314093554593555	0.381902958152958	0.386171236171236	0.362993280260229	0.393764711450882	0.432221757103832	0.27741834723542	0.298679961637279	0.282166845814805	0.286407138613021	0.315870141762999	0.323696974638755	0.354487693626043	0.289614684257541	0.19911069955084	0.283780763989097	0.359770856090949	0.269094215969216	0.157975918034512	0.175886126725679	0.17848311988937	0.425997036970539	0.172878420447865	0.344659505564678	0.278744310554012	0.174785918949826	0.175459130564092	0.272112193362193	0.270727526789557	0.204201590371803	0.313729938184087
Rhamnus.sphaerosperma..41.	0.524319550108012	0.119621510673235	0.119434837092732	0.166478501105083	0.14718660968661	0.127920047031158	0.165698412698413	0.132911418330773	0.115934018051665	0.206849393825772	0.420580640589569	0.364505651755652	0.372245487083722	0.3446742013261	0.636489376468076	0.470965977101223	0.470433519498334	0.507142601875058	0.656776680175616	0.303918577307466	0.248114379084967	0.520100907029478	0.193638528138528	0.277757799671593	0.20838237384506	0.3332158343012	0.269886724386724	0.218313852813853	0.157409371492705	0.123697021764032	0.21574052540913	0.125492063492063	0.094364406779661	0.13303766097634	0.245912973440201	0.0940054410080183	0.145586048454469	0.0958641774891775	0.121261544011544	0.314093554593555	0	0.128926406926407	0.163849044379657	0.125863330642992	0.273073961499493	0.646828241988619	0.176211382113821	0.174071815718157	0.279675574991901	0.180166666666667	0.145732905982906	0.18219118286584	0.104573971336107	0.139126984126984	0.192111334674715	0.179415343915344	0.141725226227563	0.46091335978836	0.336052269345238	0.332912994551054	0.218853174603175	0.619884847487382	0.348802469135802	0.54081157635468	0.48192073363342	0.346108719646799	0.306935841512177	0.474187365937366	0.478310866451844	0.37210587639311	0.513073941221321
Rhamnus.subapetala..42.	0.573398054936516	0.185255510772752	0.190015948963317	0.224262151350759	0.21039627039627	0.167489711934156	0.241859668109668	0.16080156402737	0.162065189712249	0.181835452386633	0.500299616058545	0.419854497354497	0.445873864697394	0.420893473614993	0.683681999365856	0.531592624133608	0.525005611672278	0.558194961308996	0.705126953424826	0.36691999358666	0.315182497241321	0.572460575139146	0.261731601731602	0.342261531571876	0.256128448665762	0.403123394220955	0.340858585858586	0.27953823953824	0.149260862594196	0.153998750390503	0.189924801727127	0.0786907434129656	0.0774368381148042	0.129359634076615	0.209237495178089	0.14000223144553	0.138463583200425	0.173062770562771	0.118181818181818	0.381902958152958	0.128926406926407	0	0.148706857201755	0.129095311468193	0.276412145773848	0.695347273271801	0.26795375356351	0.223840143596241	0.365950466766793	0.187003756047874	0.181253984111127	0.202499258732135	0.133327869541462	0.199838177695321	0.274345466739833	0.247786195286195	0.126792221278203	0.505757275132275	0.396430065160534	0.402557666214383	0.289048520923521	0.658320482640759	0.424900593233926	0.605077499129223	0.526070154279109	0.393051398564644	0.360130696275734	0.525227272727273	0.535320796580195	0.42875149673022	0.549329524187603
Rhamnus.utilis..43.	0.604868658508768	0.184618012503305	0.189273438698788	0.205074208706991	0.168900340966668	0.138470317580295	0.235186771137026	0.139342077076606	0.130985965814897	0.0716037727426929	0.503819444444444	0.43670297484073	0.427267573696145	0.399662529267283	0.726479769785343	0.551129140180662	0.550200162369474	0.584198591717389	0.742518936652675	0.377362055933484	0.31839180116491	0.59499433106576	0.256396508819978	0.320756816683981	0.21096171233241	0.420684696642885	0.332195055511382	0.241913240765282	0.131554061018347	0.112047361900087	0.0963249705566981	0.0975856488980072	0.160193340855309	0.0791481394893986	0.116455765474507	0.158796428487939	0.0531932083610386	0.202646637659393	0.0696576920811615	0.386171236171236	0.163849044379657	0.148706857201755	0	0.104425440474818	0.218325734549139	0.735244726821546	0.255356451523699	0.192441157647728	0.345242144476838	0.211781617408868	0.178499009493907	0.230385348855785	0.153771236881253	0.17644692797754	0.265460107584281	0.199863563150128	0.0830725358679297	0.531954680020156	0.404855132157029	0.41783599011744	0.298742078676709	0.701172646477946	0.444756235827664	0.60853624208304	0.559303327466974	0.408545449084711	0.383386127988091	0.556934485505914	0.540762620837809	0.448371689101172	0.590394498410718
Sageretia.pauciflora..44.	0.583472785363268	0.17382807789003	0.172857142857143	0.201827218765644	0.15900229713789	0.130305702527925	0.211342816787732	0.13240429760386	0.130163477820507	0.154723615056593	0.477520393750721	0.383191377047309	0.416327208849641	0.390867992766727	0.700872521236206	0.52333419336059	0.528094640241533	0.55973705056741	0.718300276475538	0.367499177951155	0.298433139734236	0.571821985856489	0.240440482304889	0.289922351173082	0.1924327113424	0.390929447430068	0.284590578912613	0.222893584757992	0.0966946502963452	0.117343135052378	0.152045154986621	0.0783723931087396	0.118361581920904	0.116405500479693	0.174728235535418	0.129227996749402	0.12102289622361	0.179101777459828	0.0924156822461907	0.362993280260229	0.125863330642992	0.129095311468193	0.104425440474818	0	0.204872666701011	0.705895655352003	0.226812207589388	0.191584480009449	0.301535965475779	0.178851441706626	0.146167704369884	0.193277416608622	0.131993484410384	0.157474345670472	0.252722549989201	0.190966056855887	0.0850974557413651	0.518524964128778	0.38848483845339	0.393212006954734	0.274084443099274	0.680347193552106	0.422456132484381	0.597375455734602	0.537593442526405	0.397888504936153	0.3609157532854	0.532960339273899	0.530619147748305	0.427838882878551	0.568207827132037
Sageretia.thea..45.	0.653930759638616	0.283432272803146	0.281563172114684	0.294042916565136	0.230471665844006	0.229908825013238	0.296907294832827	0.218165542736579	0.243539874578673	0.251042323167051	0.567535174530805	0.353261592623295	0.518829009145029	0.456714557175774	0.747067369071472	0.571033476173867	0.607456763022169	0.644839442973075	0.76281577169875	0.462291476436472	0.389286831753978	0.638771710811984	0.29012987012987	0.303236179529283	0.222610919566302	0.412620520012191	0.280895888980995	0.255974640017193	0.193234097134806	0.227637465748894	0.237938549987041	0.238166535329656	0.272567101128226	0.23775014655936	0.242053627855187	0.27993224635032	0.242335759611795	0.309273970710141	0.215813108286513	0.393764711450882	0.273073961499493	0.276412145773848	0.218325734549139	0.204872666701011	0	0.705125117088184	0.305160120180229	0.269750146209669	0.313644383792017	0.26068696982339	0.27346864550512	0.294237415164259	0.250803487407495	0.249751079509818	0.312036759564479	0.278156661600811	0.191314660682328	0.622582548829224	0.514728218137876	0.459815852349196	0.288820948370483	0.746215470860044	0.519221288791324	0.649411196124329	0.606734039192756	0.518576818731814	0.46037681977669	0.587011966373668	0.596286181512545	0.466231847348869	0.645076054206873
Scutia.eberhardtia..46.	0.200685971422546	0.608032293377121	0.60577694235589	0.652313756487389	0.678908355795148	0.668270883941743	0.583315363881402	0.66651812885836	0.675480800286572	0.748018938670402	0.379023138343388	0.631923230508136	0.406570814908773	0.468014707276112	0.112478394352918	0.201327149583413	0.287168803774324	0.236434070851482	0.151896462184499	0.450742857512599	0.430836291539677	0.160746641423865	0.610531051757467	0.578917908521031	0.698788514748808	0.406579120373414	0.601401208854039	0.623785417063719	0.70575574553562	0.679269057036028	0.753821120374433	0.704305513959602	0.660435606925853	0.691105121293801	0.768476436592446	0.684431569424761	0.731060906984442	0.630386751613167	0.713340820604972	0.432221757103832	0.646828241988619	0.695347273271801	0.735244726821546	0.705895655352003	0.705125117088184	0	0.611136494788128	0.682291689493714	0.635510601365434	0.683554648274404	0.701420689223924	0.687051225245849	0.717722662735485	0.67713226800154	0.596145953287861	0.677015739908822	0.713692680387267	0.231085228029017	0.370744392735475	0.37170878536339	0.555470153863432	0.22960053163079	0.333413925493328	0.174839204387025	0.262906249674062	0.368841793454439	0.397147978208039	0.266864047335745	0.220092177884063	0.334389277589799	0.287631746554874
Scutia.myrtina..47.	0.512044057412256	0.109099060612938	0.106028078325896	0.167429443733859	0.169120581315703	0.164219128633085	0.130860433604336	0.188160178836811	0.179455413601755	0.29705265500349	0.400461205823793	0.334839759382442	0.340581849270874	0.280459412076038	0.61721957686425	0.449691908950705	0.455148364424561	0.498112221044934	0.640954388761213	0.255219699794	0.21213733460864	0.505344422321774	0.171359940872136	0.21519183787897	0.181752387886352	0.27861014324429	0.208143455460529	0.143133424840742	0.262490761271249	0.176418847859318	0.339718103161098	0.261929281197574	0.235765139733722	0.221037041906807	0.349228389737928	0.195421815319037	0.237811398414736	0.142153239714215	0.200805617147081	0.27741834723542	0.176211382113821	0.26795375356351	0.255356451523699	0.226812207589388	0.305160120180229	0.611136494788128	0	0.19082462253194	0.231246345808939	0.214105235590171	0.188167136773409	0.202713739466162	0.214011140804889	0.155346772855484	0.1431475029036	0.169119133651654	0.2534684005051	0.434549115208414	0.295851896716512	0.303146542259666	0.161591717479675	0.597810914950822	0.29667174796748	0.51157954196537	0.455879152919106	0.333613197473034	0.286160261752563	0.448407244352366	0.458872555226626	0.332322375845339	0.484043965244705
Ventilago.calyculata..48.	0.564018777761742	0.14182241535059	0.130975711636816	0.0899142764031619	0.0982230957840714	0.112897542335212	0.197655463608207	0.125001873290622	0.104716595310211	0.22562332147506	0.464778375781207	0.35667637466418	0.378725338373832	0.308686175921434	0.687007689984011	0.499706466619701	0.506377525415466	0.545803731324698	0.704763428637326	0.288163705711131	0.259546393082978	0.54824753885294	0.170350279801499	0.235235024764041	0.124672658773496	0.305816879597367	0.232539506563897	0.167739752343411	0.222442191954387	0.158630428535508	0.25991005591119	0.207539467458167	0.182674199623352	0.168398965660816	0.271540690654431	0.16512411644735	0.187170059294578	0.132343689508324	0.172120508218069	0.298679961637279	0.174071815718157	0.223840143596241	0.192441157647728	0.191584480009449	0.269750146209669	0.682291689493714	0.19082462253194	0	0.231972492829885	0.110805236728838	0.0976205366449269	0.10057309648439	0.144397742521115	0.0604942112346294	0.157384142251885	0.0835810803544543	0.175147893668523	0.478955113831892	0.365800841741676	0.36543877592294	0.202400158488192	0.664267538906462	0.399319804705984	0.557175330743455	0.52239821989549	0.355632183687021	0.341468660324553	0.519423491435687	0.490079765325043	0.39359436907439	0.543651871406425
Ventilago.calyculata.var..trichoclada..49.	0.547785641447337	0.250858112812722	0.236957913491211	0.226817134328113	0.21184132383112	0.254459111687003	0.280327988338192	0.259864990543068	0.25658977876865	0.393409848003693	0.419243500971817	0.241289473942535	0.358275294244682	0.271268395845378	0.649105136395792	0.48540037014025	0.493969983643075	0.53622595794096	0.670643380959273	0.299887021240007	0.310726552525772	0.517584629089731	0.155524339605972	0.177440853188566	0.177939686891103	0.266811303499332	0.105560561887093	0.164711252466354	0.332531011442576	0.290170118120886	0.430906050127692	0.346052622107044	0.318084861063069	0.315638351027743	0.429960678283572	0.31249211024616	0.340580234600106	0.241380090997438	0.298188039284978	0.282166845814805	0.279675574991901	0.365950466766793	0.345242144476838	0.301535965475779	0.313644383792017	0.635510601365434	0.231246345808939	0.231972492829885	0	0.243926141885326	0.244257556502454	0.251801633895567	0.292140702790594	0.206936345966958	0.177434162799929	0.184947179930173	0.323498905570239	0.477396727540222	0.3889866716776	0.419049371703194	0.212109628077421	0.634557509639801	0.397750760357053	0.542663114506886	0.537529815290248	0.407242935016958	0.421267034621919	0.53841865188804	0.505286174620224	0.448940047143477	0.554239747468961
Ventilago.cristata..50.	0.569267682418135	0.182290962361956	0.170391419725785	0.153590560696853	0.146990740740741	0.167967804405713	0.198152135854342	0.158839342188488	0.147058823529412	0.252309775616283	0.458328539749233	0.305325488781371	0.37302559912854	0.305955926674467	0.687416547336423	0.500800251794707	0.515160416018259	0.545135476217777	0.704866971611339	0.302447882445159	0.26103719265484	0.561308189942644	0.164030642560054	0.214846340835185	0.13715735050239	0.300074298011888	0.225243188184365	0.163576238576239	0.182014767186336	0.202408446196348	0.2505235362879	0.164585754054708	0.144603787842821	0.204896565544457	0.280678797921809	0.183045279967657	0.221850029485478	0.121638920719803	0.20178157626687	0.286407138613021	0.180166666666667	0.187003756047874	0.211781617408868	0.178851441706626	0.26068696982339	0.683554648274404	0.214105235590171	0.110805236728838	0.243926141885326	0	0.0751620520002873	0.0996461027333308	0.13762005611306	0.0973895113600996	0.176325189700293	0.107700811806204	0.169021931202388	0.491358754149808	0.381360057043651	0.376128722633332	0.190498074229692	0.664841716256395	0.404235722066604	0.565946545284781	0.523461503175068	0.371037427112125	0.338793112664913	0.518755236328766	0.494313471002436	0.402727491705902	0.550596996440498
Ventilago.denticulate..51.	0.572637999973165	0.154738146363762	0.140608480909233	0.14457073968828	0.104090354090354	0.150986491462682	0.200414486307343	0.146028088654817	0.135270774976657	0.231326716028628	0.473705139106925	0.317901410758554	0.380290620521713	0.325758047457867	0.693716439087996	0.512444525939842	0.517797304106828	0.550432042662619	0.711166863362912	0.29242591623544	0.27312651556349	0.563298665620094	0.174528011670869	0.230794943972284	0.136687311740617	0.328119190140096	0.230852797995655	0.163073170216027	0.162048004905148	0.172829575922359	0.233255786910272	0.153092831624578	0.139188965460152	0.182225916491415	0.253276842597918	0.149808330680937	0.19524507238793	0.114241908884766	0.164062088704946	0.315870141762999	0.145732905982906	0.181253984111127	0.178499009493907	0.146167704369884	0.27346864550512	0.701420689223924	0.188167136773409	0.0976205366449269	0.244257556502454	0.0751620520002873	0	0.0931154407671042	0.118969634156874	0.0846815221815222	0.179242733568689	0.0949968021396593	0.150454411335586	0.488765986273427	0.374807872868699	0.378765610721901	0.218226986307343	0.671141608007967	0.402860389169913	0.566811743264945	0.528103020133937	0.371360590423977	0.345016064754342	0.523816170959028	0.501991241840866	0.405481284166695	0.554490797550685
Ventilago.inaequilateralis..52.	0.551166593329396	0.178190161279439	0.172391938750987	0.13661734389149	0.150380029660852	0.170632101986744	0.225278797021092	0.174825523080052	0.177839491961168	0.276750487524676	0.470317159398006	0.321165997878327	0.390064069767938	0.327193583635408	0.677268869134156	0.507995813416316	0.499257386871542	0.540610404753639	0.694261321841473	0.299531567517361	0.27439639478318	0.548858952256702	0.185235525509498	0.246358466233289	0.172512032141965	0.325989212925397	0.239217221135029	0.199125962824593	0.224180240104898	0.206778031082508	0.275023050174372	0.191620783100996	0.177402972643279	0.223837370306096	0.309542324095423	0.195477249648624	0.244333207447843	0.131362858032379	0.217382088991678	0.323696974638755	0.18219118286584	0.202499258732135	0.230385348855785	0.193277416608622	0.294237415164259	0.687051225245849	0.202713739466162	0.10057309648439	0.251801633895567	0.0996461027333308	0.0931154407671042	0	0.178704108322409	0.117331472162685	0.187955740531469	0.119403221714866	0.196441018262808	0.472913967559373	0.377572888637475	0.364849959270834	0.226267938682322	0.651869821429824	0.404223744292237	0.548310802198379	0.507661964692736	0.355582267380326	0.340980614770221	0.509151401891128	0.493854826237152	0.382591092883282	0.533521408204366
