	Alphitonia.philippinensis..1.	Berchemia.floribunda..2.	Berchemia.giraldiana..3.	Berchemia.hirtella..4.	Berchemia.huana..5.	Berchemia.kulingensis..6.	Berchemia.lineata..7.	Berchemia.loureiroana..8.	Berchemia.sinica..9.	Berchemia.yunnanensis..10.	Ceanothus.asiaticus..11.	Colubrina.arborescens..12.	Colubrina.asiatica..13.	Colubrina.pubescens..14.	Colubrina.spinosa..15.	Gouania.hypoglauca..19.	Gouania.leptostachya..16.	Gouania.leptostachya..18.	Gouania.polygama..20.	Guoania.javanica..17.	Hovenia.acerba..21.	Hovenia.acerba.var..kiukiangensis..22.	Karwinskia.calderonii..23.	Krugiodendron.ferreum..24.	Paliurus.perforatus..25.	Rhamnella.franguloides..26.	Rhamnella.tonkinensis..27.	Rhamnus.crenata..28.	Rhamnus.davurica..29.	Rhamnus.diamantiaca..30.	Rhamnus.erythroxylon..31.	Rhamnus.globosa..32.	Rhamnus.hainanensis..33.	Rhamnus.koraiensis..34.	Rhamnus.leptophylla..35.	Rhamnus.longipes..36.	Rhamnus.napalensis..37.	Rhamnus.oreodendron..38.	Rhamnus.parvifolia..39.	Rhamnus.rosthornii..40.	Rhamnus.sphaerosperma..41.	Rhamnus.subapetala..42.	Rhamnus.utilis..43.	Sageretia.pauciflora..44.	Sageretia.thea..45.	Scutia.eberhardtia..46.	Scutia.myrtina..47.	Ventilago.calyculata..48.	Ventilago.calyculata.var..trichoclada..49.	Ventilago.cristata..50.	Ventilago.denticulate..51.	Ventilago.inaequilateralis..52.	Ventilago.leiocarpa..53.	Ventilago.leiocarpa.var..pubescens..54.	Ventilago.maderaspatana..55.	Ventilago.oblongifolia..56.	Ventilago.pauciflora..57.	Ziziphus.apetala..58.	Ziziphus.attopensis..59.	Ziziphus.cambodiana..60.	Ziziphus.funiculosa..61.	Ziziphus.guatemalensis..62.	Ziziphus.horsfieldii..63.	Ziziphus.incurva..64.	Ziziphus.mauritiana..65.	Ziziphus.oenopolia..66.	Ziziphus.poilaneo..67.	Ziziphus.rotundifolia..68.	Ziziphus.rugosa..69.	Ziziphus.rugosa.var..harmandii..70.	Ziziphus.thyrsiflora..71.
Ventilago.leiocarpa..53.	0.611684395805008	0.167688023764355	0.157522690220697	0.170078184893227	0.137322925187003	0.118442606576371	0.208743257820928	0.119636705292828	0.103531088810929	0.195741673067566	0.494651491259934	0.365631931894068	0.431956115779645	0.39671488848704	0.722366637020083	0.537485157732253	0.555496933081435	0.594599722967974	0.742959255106022	0.360254105237924	0.310101257331411	0.599738100741915	0.229815912243097	0.315854815310791	0.168079505385693	0.363388511138926	0.289356253239748	0.236580086580087	0.122955631208058	0.136239282020485	0.213282167436604	0.123695256359766	0.10591378891527	0.146004304817732	0.2300709960039	0.0940551258036995	0.123327331273167	0.139661349976884	0.132375453564774	0.354487693626043	0.104573971336107	0.133327869541462	0.153771236881253	0.131993484410384	0.250803487407495	0.717722662735485	0.214011140804889	0.144397742521115	0.292140702790594	0.13762005611306	0.118969634156874	0.178704108322409	0	0.119570206723466	0.217137126968933	0.172254327836852	0.107892508241841	0.547198945651615	0.414902939710472	0.421936405581892	0.247456272152874	0.705661512960963	0.427528424170819	0.629769796100563	0.568866667970059	0.428347616292064	0.393604973301853	0.56223455077824	0.556698090580126	0.454418606938747	0.599172583633304
Ventilago.leiocarpa.var..pubescens..54.	0.558473016096642	0.135318437719916	0.12516201217329	0.107768951462442	0.0979090354090354	0.104241202653901	0.177348119803477	0.116704992929071	0.0934084745009115	0.225932212342505	0.450183059334845	0.332805521198378	0.357585534213685	0.303569634604897	0.681461928318911	0.492888198084334	0.501075522801713	0.540257969659599	0.699217666972226	0.282229990761737	0.247281690453959	0.543592214663643	0.14981580258366	0.211248924857299	0.104377206935842	0.302109258337481	0.21293599257885	0.146505016147873	0.192257610114753	0.119585242458954	0.242252017085904	0.170311161501638	0.163085149313963	0.144869703646658	0.253924520853446	0.140081751486391	0.167469914866531	0.102625747268604	0.1407899573971	0.289614684257541	0.139126984126984	0.199838177695321	0.17644692797754	0.157474345670472	0.249751079509818	0.67713226800154	0.155346772855484	0.0604942112346294	0.206936345966958	0.0973895113600996	0.0846815221815222	0.117331472162685	0.119570206723466	0	0.125964517262304	0.0766156462585034	0.16345444719944	0.474070727828168	0.354414608725435	0.363241544544849	0.194284710411943	0.658977793626411	0.386514235323759	0.550225160945604	0.51685245823039	0.353154111166174	0.333043611846774	0.513877729770587	0.48620484743605	0.388145394091443	0.546666447995986
Ventilago.maderaspatana..55.	0.486304133148662	0.152177914228667	0.130887724004848	0.158428489360919	0.167779253870803	0.18126029841601	0.198427788955958	0.212208826435314	0.185014471359749	0.314102836617254	0.371705780316822	0.277270356143596	0.276478095150423	0.210435184949359	0.603375885607617	0.413348991948045	0.430925988026927	0.462171926948304	0.621131624260932	0.194213152716022	0.184699920656839	0.475689494107502	0.103084771253785	0.120504637017507	0.159346793864347	0.223965200416592	0.145459067536532	0.118705541328781	0.291619752183132	0.192917297600033	0.34531426283801	0.264791713242417	0.228956223214996	0.229097883949399	0.356512009349828	0.220779142207195	0.252628284325838	0.126243572546389	0.224129956506717	0.19911069955084	0.192111334674715	0.274345466739833	0.265460107584281	0.252722549989201	0.312036759564479	0.596145953287861	0.1431475029036	0.157384142251885	0.177434162799929	0.176325189700293	0.179242733568689	0.187955740531469	0.217137126968933	0.125964517262304	0	0.129024455374221	0.262294640114832	0.408092827800134	0.279056740617315	0.304759026797602	0.138843914179522	0.582568477943956	0.306719716446829	0.488180963173678	0.440424790311799	0.28992912589592	0.285693379957438	0.435791687059293	0.419202852873297	0.325165353825078	0.470257132313532
Ventilago.oblongifolia..56.	0.556366849555952	0.158509700176367	0.148875893437297	0.0881286557051325	0.105679775471442	0.139447383891828	0.199389329805996	0.149669845536781	0.112192654839714	0.248767818953186	0.450391707608969	0.315438612313612	0.35201687156344	0.266357466568437	0.680705205392238	0.494088909850522	0.500218621399177	0.538151803118908	0.698155629667154	0.261680016656869	0.250510945118788	0.544660651297556	0.125011924803591	0.187961442559144	0.118359590934218	0.304380135071192	0.188793490460157	0.120234086900754	0.22257696007696	0.173499574992273	0.271448566506706	0.216635802469136	0.200447269303201	0.187843270606635	0.282482221436429	0.188698374061347	0.205205084470435	0.132281144781145	0.172228134519801	0.283780763989097	0.179415343915344	0.247786195286195	0.199863563150128	0.190966056855887	0.278156661600811	0.677015739908822	0.169119133651654	0.0835810803544543	0.184947179930173	0.107700811806204	0.0949968021396593	0.119403221714866	0.172254327836852	0.0766156462585034	0.129024455374221	0	0.196938510606735	0.471303185626102	0.359666246417548	0.357325064492353	0.177385774911817	0.65813037431221	0.383090828924162	0.549190879097488	0.515091786438179	0.346151136748543	0.339975025916502	0.511771563229896	0.484551201084722	0.387840420841307	0.541343897052594
Ventilago.pauciflora..57.	0.603195439635051	0.187557867706111	0.18561684585295	0.198451381025615	0.146999418027455	0.132755883015488	0.217873275478416	0.111864804207282	0.136887527596708	0.12605275976017	0.488422095863267	0.388216387281808	0.435325313926193	0.398462084467053	0.720377793211077	0.540608759463134	0.547697135275017	0.584657429312291	0.738133531864393	0.382839671001665	0.312805454476702	0.59282553987327	0.242609270272822	0.314856974049691	0.1873181931907	0.379373582120334	0.306096209086863	0.246873946406657	0.111129991503823	0.134284888442322	0.136645645241603	0.0884842341228634	0.139589509176077	0.114421744716225	0.146848676857005	0.140247974772014	0.0952608155903778	0.183234169127861	0.0986246645358795	0.359770856090949	0.141725226227563	0.126792221278203	0.0830725358679297	0.0850974557413651	0.191314660682328	0.713692680387267	0.2534684005051	0.175147893668523	0.323498905570239	0.169021931202388	0.150454411335586	0.196441018262808	0.107892508241841	0.16345444719944	0.262294640114832	0.196938510606735	0	0.540525484596746	0.415230912628876	0.415603751381056	0.264024544299807	0.69959963686007	0.437433862433862	0.623195627375453	0.55948804228376	0.420467417434676	0.382694992814847	0.553770272274945	0.553962286669054	0.448888983577789	0.587288291229645
Ziziphus.apetala..58.	0.119470852183192	0.41668476897464	0.411546444235589	0.451583656346974	0.489231129595713	0.483636004556143	0.432894345238095	0.484172453703704	0.480165943692292	0.538622071112639	0.228493283887629	0.494201313732564	0.224913680750078	0.290345293209877	0.218661279025395	0.11512433772082	0.140230471046443	0.126059143808596	0.239096336870051	0.239458559915736	0.258327983971366	0.101961963025951	0.446950231481481	0.404853556604634	0.521625071566769	0.258750625080656	0.442318196849447	0.456403694684945	0.557999639249639	0.484495343097147	0.566238823264017	0.507393077601411	0.473574959644875	0.4894494983528	0.59445044702883	0.509079042914417	0.541125252367029	0.437237328643579	0.513241642616643	0.269094215969216	0.46091335978836	0.505757275132275	0.531954680020156	0.518524964128778	0.622582548829224	0.231085228029017	0.434549115208414	0.478955113831892	0.477396727540222	0.491358754149808	0.488765986273427	0.472913967559373	0.547198945651615	0.474070727828168	0.408092827800134	0.471303185626102	0.540525484596746	0	0.176116588128307	0.208669141889757	0.411574074074074	0.242677874241094	0.180808164315109	0.114477731785562	0.14050960886704	0.153778172340189	0.219770651581243	0.160363540623957	0.0831097150117357	0.191466934734887	0.156179115114022
Ziziphus.attopensis..59.	0.246541031584601	0.288671180127942	0.286656174942565	0.333075526327356	0.360633720301689	0.361871750532775	0.277777467757936	0.364436773953533	0.365873775725568	0.427110441761186	0.218876886692177	0.443444442565536	0.167757237443589	0.22639738500226	0.365339594065859	0.196853222376724	0.196716717647707	0.22601001200919	0.380882692449764	0.139797572353273	0.141547673757003	0.237921051232993	0.313981923024892	0.29820461095717	0.387804490382907	0.166404397442412	0.325673278544372	0.329001463669432	0.444730492549503	0.36145416244784	0.466265791785868	0.381571789113022	0.355504927739104	0.372766190055031	0.492305537752436	0.39941337534262	0.414934422645155	0.310624239042208	0.388073733991703	0.157975918034512	0.336052269345238	0.396430065160534	0.404855132157029	0.38848483845339	0.514728218137876	0.370744392735475	0.295851896716512	0.365800841741676	0.3889866716776	0.381360057043651	0.374807872868699	0.377572888637475	0.414902939710472	0.354414608725435	0.279056740617315	0.359666246417548	0.415230912628876	0.176116588128307	0	0.103856068430171	0.306471664186508	0.341355589614878	0.0940074887014991	0.253766431051587	0.188601673243406	0.0842692544905655	0.138475107063341	0.183504430770056	0.189720825967448	0.135911412160166	0.231389854147172
Ziziphus.cambodiana..60.	0.239842874946204	0.300774657092207	0.293303220738413	0.336694128813437	0.35887655738402	0.367861310730299	0.286904984008529	0.366997577397192	0.373687090922604	0.436538762878521	0.254223937709412	0.453371759528476	0.214327986584352	0.277173280673186	0.352626216026423	0.191641713369142	0.184944106627357	0.230207030151387	0.365681193828225	0.190559584499607	0.138430716399329	0.236525154838055	0.310169875729577	0.312315270935961	0.394506633499171	0.202948924078793	0.357686190260817	0.338478557788259	0.415363867291728	0.375220760458874	0.436706578770966	0.384903261470426	0.360611390183867	0.388035339922132	0.477933089151133	0.39721223900136	0.430160694023616	0.320885763283151	0.388265813788202	0.175886126725679	0.332912994551054	0.402557666214383	0.41783599011744	0.393212006954734	0.459815852349196	0.37170878536339	0.303146542259666	0.36543877592294	0.419049371703194	0.376128722633332	0.378765610721901	0.364849959270834	0.421936405581892	0.363241544544849	0.304759026797602	0.357325064492353	0.415603751381056	0.208669141889757	0.103856068430171	0	0.282944096481876	0.345890623140606	0.12840879925768	0.242316149139361	0.183402432283029	0.102394543366422	0.10289566797058	0.167145018152481	0.194246120810199	0.0711354574644508	0.235748891226959
Ziziphus.funiculosa..61.	0.475525896379262	0.159101683657179	0.146189236111111	0.196962668901949	0.177391286375661	0.207348848104056	0.163503224206349	0.213786148980201	0.211917527427638	0.32481315812086	0.355954152494331	0.283065025252525	0.302937042872705	0.215221738748242	0.574681527599829	0.396380391295863	0.415069413825201	0.458279741599369	0.599361965974333	0.225838507985499	0.17140887605042	0.465806760204082	0.116720441017316	0.144346734742748	0.179419587331201	0.188307866337592	0.137275996572872	0.110971696127946	0.279609838464005	0.249782282973327	0.356715222022271	0.285865299823633	0.243278349475383	0.267229030959868	0.366245960533553	0.250005625102275	0.295993434106099	0.17092803030303	0.270519142316017	0.17848311988937	0.218853174603175	0.289048520923521	0.298742078676709	0.274084443099274	0.288820948370483	0.555470153863432	0.161591717479675	0.202400158488192	0.212109628077421	0.190498074229692	0.218226986307343	0.226267938682322	0.247456272152874	0.194284710411943	0.138843914179522	0.177385774911817	0.264024544299807	0.411574074074074	0.306471664186508	0.282944096481876	0	0.569521192213444	0.290279155643739	0.494908234126984	0.42719333639343	0.303400527567539	0.243130244305101	0.422686011904762	0.422162083034968	0.313992580631543	0.456485398471616
Ziziphus.guatemalensis..62.	0.16365597998441	0.603830629396734	0.598675500194418	0.645334899986944	0.659942415069143	0.666890816461989	0.58991553745154	0.670036025162753	0.670107998396491	0.72468373048991	0.267198472130788	0.616984969289117	0.322182295857411	0.428422830272711	0.143234795726478	0.250204618247793	0.176227986880402	0.146365102036539	0.12417509419691	0.40265164342652	0.429273133984777	0.209311590227489	0.612388932112434	0.574155240516674	0.691901257373436	0.413374213440949	0.599992618748379	0.629923203396706	0.698428694818864	0.661788932400363	0.72796365191071	0.674826139137455	0.637712003883018	0.668165656402549	0.749113973280146	0.674941444264215	0.708614932107535	0.61187303000379	0.681357069709604	0.425997036970539	0.619884847487382	0.658320482640759	0.701172646477946	0.680347193552106	0.746215470860044	0.22960053163079	0.597810914950822	0.664267538906462	0.634557509639801	0.664841716256395	0.671141608007967	0.651869821429824	0.705661512960963	0.658977793626411	0.582568477943956	0.65813037431221	0.69959963686007	0.242677874241094	0.341355589614878	0.345890623140606	0.569521192213444	0	0.318754343135103	0.226636701399136	0.194052927702938	0.314450247805453	0.343349590513378	0.204437050612166	0.237612464340575	0.327504622301906	0.155577667513453
Ziziphus.horsfieldii..63.	0.231808418907778	0.297954106610716	0.296457869210062	0.354499307927578	0.378105073938407	0.390279614932393	0.287579365079365	0.377267345110087	0.380424901442058	0.465574789262453	0.207292060342656	0.447024310565977	0.171301591624304	0.235692867747193	0.331904084711447	0.175610507560644	0.182628478346071	0.212565847489093	0.352003335021952	0.161015579071135	0.157132806826434	0.240846718316956	0.327284451659452	0.323445957246245	0.405945882360683	0.160770879038155	0.339445346320346	0.338028599486933	0.446436588103255	0.380570783105147	0.512994750010254	0.423183421516755	0.370692464054046	0.391910002994909	0.52841208724047	0.388483142875325	0.439493873572821	0.338846801346801	0.408577441077441	0.172878420447865	0.348802469135802	0.424900593233926	0.444756235827664	0.422456132484381	0.519221288791324	0.333413925493328	0.29667174796748	0.399319804705984	0.397750760357053	0.404235722066604	0.402860389169913	0.404223744292237	0.427528424170819	0.386514235323759	0.306719716446829	0.383090828924162	0.437433862433862	0.180808164315109	0.0940074887014991	0.12840879925768	0.290279155643739	0.318754343135103	0	0.258586214498571	0.17744503343073	0.117286542100284	0.140805700284072	0.168120173745174	0.180001632719365	0.129611766232629	0.206618209106382
Ziziphus.incurva..64.	0.102318517762815	0.505039682539683	0.493713954426296	0.529032030097067	0.560679094213577	0.566784802043423	0.49942614258347	0.57339561594011	0.567001124204471	0.630505249343832	0.296299627609665	0.561586472276127	0.295419819268704	0.369285211975085	0.168261466640158	0.124681978877852	0.172043845067472	0.138116331697699	0.202440199606377	0.32181624061573	0.334831973019093	0.0615316873875987	0.512939244663383	0.473033661740558	0.599252015783153	0.346767174629874	0.517293625914316	0.527896016818431	0.615860465630581	0.559727455859699	0.628444690537714	0.58591173549028	0.558227505496646	0.570957880224308	0.674961225186558	0.598072526083546	0.631723561778008	0.520501100910584	0.589587873812012	0.344659505564678	0.54081157635468	0.605077499129223	0.60853624208304	0.597375455734602	0.649411196124329	0.174839204387025	0.51157954196537	0.557175330743455	0.542663114506886	0.565946545284781	0.566811743264945	0.548310802198379	0.629769796100563	0.550225160945604	0.488180963173678	0.549190879097488	0.623195627375453	0.114477731785562	0.253766431051587	0.242316149139361	0.494908234126984	0.226636701399136	0.258586214498571	0	0.160570716477819	0.242012889802339	0.30505790997631	0.16739611532715	0.0994767707445955	0.209518306955945	0.214425538322542
Ziziphus.mauritiana..65.	0.0867583282049413	0.448164622971622	0.442364202379913	0.493515332219753	0.519476336267381	0.52170474786561	0.442612557253415	0.514464097841565	0.524921929800112	0.578602612484385	0.248297821408829	0.552800122762809	0.252334499305527	0.332038621439717	0.202042429499594	0.127441118632702	0.0886579740919155	0.0807938343647953	0.213119878486662	0.263669124980623	0.280251839541787	0.134813108493812	0.464151231576605	0.431198345982185	0.545156163626313	0.285154379573291	0.467961832252877	0.482720730761776	0.562684084388064	0.518599941301511	0.582708802792975	0.529702567409864	0.494283659721302	0.521076371660714	0.61783602223051	0.529222149357939	0.567229007427358	0.469386944247019	0.535538289792021	0.278744310554012	0.48192073363342	0.526070154279109	0.559303327466974	0.537593442526405	0.606734039192756	0.262906249674062	0.455879152919106	0.52239821989549	0.537529815290248	0.523461503175068	0.528103020133937	0.507661964692736	0.568866667970059	0.51685245823039	0.440424790311799	0.515091786438179	0.55948804228376	0.14050960886704	0.188601673243406	0.183402432283029	0.42719333639343	0.194052927702938	0.17744503343073	0.160570716477819	0	0.174854330000371	0.194105121128876	0.0431365320544425	0.10741575717308	0.165713017149981	0.109443386622719
Ziziphus.oenopolia..66.	0.218799367977921	0.311763077385936	0.30807641343978	0.331275855691146	0.363718238469894	0.363069298932066	0.321880551613581	0.371984389782403	0.359473993791777	0.420445488602004	0.239049970153624	0.448554768753444	0.177884880957534	0.231919062788163	0.338786114729007	0.19563097866078	0.175301098691459	0.200169082259241	0.354946137536316	0.142435173180819	0.14700390641908	0.217276827949723	0.326172128092658	0.307823459367762	0.402898233524901	0.184510044662887	0.34654511051862	0.341686197356727	0.444954326190529	0.363656298868288	0.45245799913134	0.386048136857555	0.352690363944433	0.376219706300613	0.484293041413886	0.393968183527479	0.422314671889437	0.318855985350191	0.397883972172052	0.174785918949826	0.346108719646799	0.393051398564644	0.408545449084711	0.397888504936153	0.518576818731814	0.368841793454439	0.333613197473034	0.355632183687021	0.407242935016958	0.371037427112125	0.371360590423977	0.355582267380326	0.428347616292064	0.353154111166174	0.28992912589592	0.346151136748543	0.420467417434676	0.153778172340189	0.0842692544905655	0.102394543366422	0.303400527567539	0.314450247805453	0.117286542100284	0.242012889802339	0.174854330000371	0	0.10242181650983	0.171396069674215	0.174598788045484	0.122989062000264	0.202902945498162
Ziziphus.poilaneo..67.	0.247521046676948	0.270242952406022	0.263804629257622	0.33313532325031	0.340376459842109	0.330749929318632	0.277448200654308	0.338803240659311	0.336034252547499	0.392923403658512	0.246565805075211	0.445247550018542	0.191738951729971	0.232907883899526	0.357238120775758	0.244942971557288	0.196891983162127	0.224073950071673	0.376624612326659	0.170540454425102	0.11117989180405	0.272444024683665	0.302387065860348	0.302698339579756	0.366431202764802	0.180557421100383	0.351699051584548	0.300762830963213	0.391120217074415	0.336611054274547	0.411169440851671	0.350010366600697	0.320264433888447	0.339824111986722	0.440448897670574	0.346209750656119	0.389614111614915	0.286053005518654	0.359680116321338	0.175459130564092	0.306935841512177	0.360130696275734	0.383386127988091	0.3609157532854	0.46037681977669	0.397147978208039	0.286160261752563	0.341468660324553	0.421267034621919	0.338793112664913	0.345016064754342	0.340980614770221	0.393604973301853	0.333043611846774	0.285693379957438	0.339975025916502	0.382694992814847	0.219770651581243	0.138475107063341	0.10289566797058	0.243130244305101	0.343349590513378	0.140805700284072	0.30505790997631	0.194105121128876	0.10242181650983	0	0.19483999266442	0.229210362328941	0.138769912166047	0.225625007606074
Ziziphus.rotundifolia..68.	0.113687100033254	0.44404247843903	0.438621384542437	0.487832624668068	0.515098367598368	0.522046768991213	0.426582609395109	0.509947239866595	0.525263950925716	0.578944633609988	0.255174415486915	0.549000689000689	0.259567740008917	0.341864753541969	0.210075613730322	0.126784272562961	0.0914279755946423	0.0908190646787138	0.216673809067426	0.266127026497397	0.28059386066739	0.153584988049274	0.455628485628486	0.421076532197222	0.54218143516651	0.287701590963786	0.468850668850669	0.479896763646764	0.548147454814121	0.515625212841708	0.57450586799424	0.526727838950061	0.491882639297893	0.522336291817424	0.609355862227149	0.527155483908061	0.56278556752241	0.466412215787216	0.532850415350415	0.272112193362193	0.474187365937366	0.525227272727273	0.556934485505914	0.532960339273899	0.587011966373668	0.266864047335745	0.448407244352366	0.519423491435687	0.53841865188804	0.518755236328766	0.523816170959028	0.509151401891128	0.56223455077824	0.513877729770587	0.435791687059293	0.511771563229896	0.553770272274945	0.160363540623957	0.183504430770056	0.167145018152481	0.422686011904762	0.204437050612166	0.168120173745174	0.16739611532715	0.0431365320544425	0.171396069674215	0.19483999266442	0	0.123629085583973	0.147583518168625	0.118174153567167
Ziziphus.rugosa..69.	0.100755313544498	0.434989927610488	0.432168218164459	0.463628329413044	0.50227028958232	0.505389078958419	0.438092142558778	0.508487376274788	0.495920224815072	0.557968282630085	0.252709340315073	0.527454097002969	0.236892447037294	0.31273778554282	0.216379473668155	0.0592687563952817	0.121385124333467	0.118171752131652	0.2287507459124	0.257239512655831	0.267237816179103	0.0934044933762978	0.450010741138561	0.407391477462128	0.53298758623638	0.267528341032605	0.451029196367542	0.461970470006184	0.54981724392752	0.492206953318495	0.560287531305192	0.517433928737187	0.477449146473933	0.504661164366442	0.611099353759221	0.523549269590274	0.551130206468552	0.448925784428604	0.529051714784797	0.270727526789557	0.478310866451844	0.535320796580195	0.540762620837809	0.530619147748305	0.596286181512545	0.220092177884063	0.458872555226626	0.490079765325043	0.505286174620224	0.494313471002436	0.501991241840866	0.493854826237152	0.556698090580126	0.48620484743605	0.419202852873297	0.484551201084722	0.553962286669054	0.0831097150117357	0.189720825967448	0.194246120810199	0.422162083034968	0.237612464340575	0.180001632719365	0.0994767707445955	0.10741575717308	0.174598788045484	0.229210362328941	0.123629085583973	0	0.169301387968401	0.143163168891245
Ziziphus.rugosa.var..harmandii..70.	0.229160996305023	0.325483876602732	0.317491867967792	0.364721922973337	0.391879475922029	0.394591416813639	0.315415294663965	0.394701550260919	0.403569400573468	0.472202610312009	0.266745745283929	0.483212699436104	0.23249216944461	0.297063192814607	0.341569760397878	0.183571539300524	0.180815727919747	0.217739112359306	0.347174940898345	0.207009904478384	0.164487313838065	0.222573635837314	0.336615317306807	0.333789260385005	0.426062884664822	0.224170054200542	0.386464262687667	0.361678781226654	0.441143450717919	0.395285968448943	0.47318316407876	0.419848399564712	0.387908345210906	0.411560506713056	0.505377163856203	0.420917764268828	0.452589630103628	0.344648134076325	0.422995302569771	0.204201590371803	0.37210587639311	0.42875149673022	0.448371689101172	0.427838882878551	0.466231847348869	0.334389277589799	0.332322375845339	0.39359436907439	0.448940047143477	0.402727491705902	0.405481284166695	0.382591092883282	0.454418606938747	0.388145394091443	0.325165353825078	0.387840420841307	0.448888983577789	0.191466934734887	0.135911412160166	0.0711354574644508	0.313992580631543	0.327504622301906	0.129611766232629	0.209518306955945	0.165713017149981	0.122989062000264	0.138769912166047	0.147583518168625	0.169301387968401	0	0.227219814650131
Ziziphus.thyrsiflora..71.	0.134459565459733	0.484241263387853	0.479086134185537	0.525695776993384	0.547276585213266	0.548719126175458	0.481246555936785	0.550446659153871	0.551452163834966	0.604494900746577	0.24757162599392	0.563089671932467	0.246054358181895	0.335225695404099	0.207225226367725	0.159183770866783	0.113346374724347	0.107059487226882	0.220298302975066	0.290302369442754	0.311139372051586	0.181103115190763	0.499353138370606	0.461119446774845	0.579589911743011	0.301062867810525	0.49350368942072	0.511064993352111	0.591215317379801	0.549477586769938	0.613114218978949	0.563395254268617	0.525572637462949	0.550031894469358	0.63400075971415	0.556807682331025	0.59630358647711	0.499561684373366	0.568961936898618	0.313729938184087	0.513073941221321	0.549329524187603	0.590394498410718	0.568207827132037	0.645076054206873	0.287631746554874	0.484043965244705	0.543651871406425	0.554239747468961	0.550596996440498	0.554490797550685	0.533521408204366	0.599172583633304	0.546666447995986	0.470257132313532	0.541343897052594	0.587288291229645	0.156179115114022	0.231389854147172	0.235748891226959	0.456485398471616	0.155577667513453	0.206618209106382	0.214425538322542	0.109443386622719	0.202902945498162	0.225625007606074	0.118174153567167	0.143163168891245	0.227219814650131	0
