CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	Alphitonia philippinensis (1)	Berchemia floribunda (2)	Berchemia giraldiana (3)	Berchemia hirtella (4)	Berchemia huana (5)	Berchemia kulingensis (6)	Berchemia lineata (7)	Berchemia loureiroana (8)	Berchemia sinica (9)	Berchemia yunnanensis (10)	Ceanothus asiaticus (11)	Colubrina arborescens (12)	Colubrina asiatica (13)	Colubrina pubescens (14)	Colubrina spinosa (15)	Gouania leptostachya (16)	Guoania javanica (17)	Gouania leptostachya (18)	Gouania hypoglauca (19)	Gouania polygama (20)	Hovenia acerba (21)	Hovenia acerba var. kiukiangensis (22)	Karwinskia calderonii (23)	Krugiodendron ferreum (24)	Paliurus perforatus (25)	Rhamnella franguloides (26)	Rhamnella tonkinensis (27)	Rhamnus crenata (28)	Rhamnus davurica (29)	Rhamnus diamantiaca (30)	Rhamnus erythroxylon (31)	Rhamnus globosa (32)	Rhamnus hainanensis (33)	Rhamnus koraiensis (34)	Rhamnus leptophylla (35)	Rhamnus longipes (36)	Rhamnus napalensis (37)	Rhamnus oreodendron (38)	Rhamnus parvifolia (39)	Rhamnus rosthornii (40)	Rhamnus sphaerosperma (41)	Rhamnus subapetala (42)	Rhamnus utilis (43)	Sageretia pauciflora (44)	Sageretia thea (45)	Scutia eberhardtia (46)	Scutia myrtina (47)	Ventilago calyculata (48)	Ventilago calyculata var. trichoclada (49)	Ventilago cristata (50)	Ventilago denticulate (51)	Ventilago inaequilateralis (52)	Ventilago leiocarpa (53)	Ventilago leiocarpa var. pubescens (54)	Ventilago maderaspatana (55)	Ventilago oblongifolia (56)	Ventilago pauciflora (57)	Ziziphus apetala (58)	Ziziphus attopensis (59)	Ziziphus cambodiana (60)	Ziziphus funiculosa (61)	Ziziphus guatemalensis (62)	Ziziphus horsfieldii (63)	Ziziphus incurva (64)	Ziziphus mauritiana (65)	Ziziphus oenopolia (66)	Ziziphus poilaneo (67)	Ziziphus rotundifolia (68)	Ziziphus rugosa (69)	Ziziphus rugosa var. harmandii (70)	Ziziphus thyrsiflora (71)
Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives;Peptidomimetics;Steroids and steroid derivatives	Amino acids, peptides, and analogues;Depsipeptides;Steroidal glycosides	Cyclic depsipeptides;Oligopeptides;Steroidal saponins	24431.569951999998	180.85500000000002	32.696999999999996	34.437	33.6999	48.03450000000001	42.110699999999994	65.8476	68.157	7.152	378.17764873	58.133399999999995	27.651600000000002	133.97039999999998	5911.7632091000005	18559.1698	49.982699999999994	17723.89044685	2423.504122	28715.95286	311.7518945	70.5423	55.46340000000001	49.7124	20.391	42.2997	66.4782	23.8659	20.6496	42.9378	47.091899999999995	0.0	24.559800000000003	69.2772	10.08	56.838300000000004	63.25620000000001	0.0	0.0	30.3324	82.974	0.0	105.2544	52.440599999999996	127.806	87.36240000000001	0.0	20.880000000000003	91.92960000000001	29.6595	19.6263	0.0	43.1685	11.2134	10.206	12.1824	152.4414	28.644000000000002	78.7797	37.689	33.0261	356076.14207000006	2987.9737063000002	24.4182	314.0714469	125.23259999999999	77.9658	6988.7563863	33.3144	18.354	75751.71344339999
Organic compounds	Organic acids and derivatives	Peptidomimetics	Hybrid peptides	Hybrid peptides	291.3288	519.6219034400001	447.32594544999995	406.3154879	165.1119	144.33210000000003	2819.7211660000003	272.81820000000005	806.4667213	867.2284771	841.1354143900002	89299.07439	1737.0305612	337.52416048000003	626.97837038	502.5072	322.76964624	820.4317325	4233.82682	1942.4016059700002	836.4096574	279.99893886	162.71303288000001	15121.051942900001	1488.0840161	2532.0973510000003	422.4984	162.2625	1693.0588734	231.2394	1615.5500917000002	574.5611327	271.55824431	367.07219999999995	850.5710760000001	555.0052869	433.11540819999993	680.56153131	1010.57915371	389.907	601.19592658	99.08999999999999	149.58864255999998	274.50859205	78.8349	409.719	2991.8049469999996	346.49831495999996	423.48963867000003	238.99000196999998	377.5752	273.16517851	200.09796500000002	243.10657068000003	246.95909904	198.0972	610.1156103000001	295.84904559999995	541.0684732200001	897.7925405	2957.530679	180.19056603	203.19540000000003	274.67940000000004	2850.9390977799994	951.9356701699999	299.62026149999997	1108.9847120000002	453.62589230000003	88.6224	1735.2948124
Organic compounds	Organic acids and derivatives;Phenylpropanoids and polyketides	Macrolides and analogues;Peptidomimetics	Hybrid peptides;none	Hybrid peptides;Macrolides and analogues	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53753.445692	0.0	0.0	0.0	0.0	4553.089148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	335.1210924	4953.724585	12921.61662821	4888.5264036	6337.2409981	4295.940297	3322.753333	4385.4652252999995	15855.491240000001	9714.13168155	2845.8137859	9472.106404400001	2096.18659969	17523.2935528	362.891272	2476.2326429699997	12309.219309	6642.562474000001	92.28486000000001	371.30519999999996	7470.379904199999	1940.8278129999999	222.52290000000002	180.57126000000002	1381.6809975	454.8430798	2762.995647	1270.4729466	9870.0452418	253818.010372	2347.2884615000003	49731.450813	415575.344538	225801.541773	9130.0521663	486553.1756560001	39209.720952	13532.661174	43427.47353	8231.2065244	29462.2354165	363098.609976	5396.6741586	7690.248782470001	406.23793084	2821.152082	2231.273076	4968.2997675999995	5108.73435755	2850.533797	5885.065952080001	10797.490919999998	296509.297578	12693.47098	9218.131444	10271.873402099998	13980.964008200002	34134.5767	4211.930779959999	846.5707283	1976.6471670999997	438881.24222009	1441.2843764000002	50.64	1183.354422	3535.5857129999995	5392.922418799999	304.39877859999996	517.83876937	1401.0685549	39561.772400660004
Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Phenolic glycosides	64.7961	91.0629	796.8401576000001	71.97780727	11134.872659999999	203.47598125	256.3956	152.3382	147.2973	367.4058	166.5414	101.5605	92.8494	163.0812	84.65424795999999	50.83854065	99.74549999999999	228.42090000000002	227.16039540000003	7095.21777	269.1315	148.1997	223.92540000000002	29.249399999999998	32.8479	120.786	791.7768	652.6146245	84.12	73.41300000000001	578.8918096	312.7254248	178.43220000000002	171.72908239999998	191.30440341999997	258.3204	224.5796019	213.10335085	926.2461778999999	48.974399999999996	3468.1248299999997	132.7188	196.9137	3813.4625109599992	85.3806	30.8505	2380.487738	2604.51822997	2159.1201719999995	212.26846719999998	9633.395217	609.4768402	491.8067005	2784.949498	6076.72544195	1867.0354309999998	10521.2203177	165.6375	346.0371	25.4007	146.9981539	516.1429365	61.719300000000004	55.924499999999995	62.7171	200.81249999999997	84.83456792	69.4665	97.57378125	61.79926519	178006.395565
Organic compounds	Organic oxygen compounds;Organoheterocyclic compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Psoralens	91.73863361	41.979299999999995	638.2278844	72.80885866999999	33.9801	39.321	45.77159999999999	8.4	24.77238464	63.058499999999995	436.88547710000006	80.5899	74.2545	74.80072734	74.19458701	178.29720000000003	69.50206729	62.082609160000004	279.49885377000004	751.3838513	94.9461	14.366700000000002	35.1075	28.59	100.00348473	171.2769	959.8313119	33.735600000000005	68.145	61.540499999999994	52.251	31.80957806	26.755499999999998	238.2968981	67.2678	100.116	16.8399	19.521	84.0642	77.98830000000001	101.739	33.5637	130.8940645	242.48904659000002	28.6248	416.2117148	58.319397620000004	52.590599999999995	66.59042449	60.32974226	109.0266	87.546	33.13967119	187.73914158	12.2298	159.05567093000002	102.52170000000001	166.1698852	181.8395167	35.1432	305.44147569999996	167.02498264000002	2736.368724	26.3172	81.0723	149.27370000000002	60.6183	123.71340000000001	106.8978	39.19200000000001	164861.72791000002
Organic compounds	Organoheterocyclic compounds	Benzofurans	none	Benzofurans;Neoflavones	65.82	4895.727049	4946.138968	4663.001266	10499.89381	2254.2235289100004	459.1257374	2008.9386702999998	184.5105	3704.674134	30.0753	0.0	38.833200000000005	25.377899999999997	28.0314	0.0	0.0	151.3872	11.6334	78.3684	185.3598	23.4171	189.363	92.76915916	5.88	11.2332	487.1792302	298.3296877	9704.30255	58.227599999999995	1235.987248	667.920544	1434.765891	308.15386588	85395.21399999999	4336.550041840001	3630.5284184	2679.017634	86.4894	449.28482829999996	8251.384868499998	245.5224	1156.2770429999998	9690.05167388	199.3134	60.160199999999996	28.71	8989.8028816	215.28390000000002	993.7294018	19424.931774999997	2784.549382	8597.958314000001	2271.5273519999996	382.0664405	434.26162739999995	9384.010976	30.2493	48.192299999999996	26.6697	14.2548	42.88049999999999	313.3785	15.7635	63.549	25.3692	86.3298	127.3698	11.2596	33.1044	14.4648
Organic compounds	Organoheterocyclic compounds	Benzopyrans	1-benzopyrans	Xanthones	231375.65999999997	213376.22699999998	99739.44	101504.226	27927.084	80847.87	51760.188	75322.50585	78907.434	38574.285	179376.99000000002	746.817	127722.447	65169.783	283301.478	127799.094	65243.97	69399.03	119607.852	2013769.155	881722.9110000001	142727.742	109206.52500000001	32861.649	15347.727000000003	151017.954	59616.495	185549.04	38999.91	84070.701	113203.0677	35424.43978	37919.604	160446.29504	4950.699	162379.59300000002	1350700.6320000002	1011138.3870000001	1225832.688	1073169.51	705349.1973499999	814314.804	750590.9359	261159.29988999997	488297.799	301901.18700000003	108221.85	112032.912	83007.909	113165.385558	93775.01234900001	84064.84199999999	186273.20432999998	135768.948	29673.951	48768.708000000006	114363.783237	182289.47100000002	412260.30299999996	64592.397000000004	89880.93900000001	305799.663	740182.0836	52576.05	243492.34499999997	190579.989	56563.371	96865.011	88905.012	78088.128	1850903.2799999998
Organic compounds	Organoheterocyclic compounds	Benzopyrans;Naphthofurans	none	Naphthofurans	0.0	55.26056379	57.96102773	76.66744383	183.26279168	135.0198	51.24725894	86.1414	39.7044	105.89329787	10.7352	74.907	34.4205	0.0	0.0	83.8647	0.0	240.264	44.1519	94.0212	0.0	28.8684	35.4138	42.5124	0.0	11.2002	30.438000000000002	37.5624	336164.8074	555580.3157	20743.9471	304008.09589999996	939331.6628	726481.4638	348947.9933	18767.40734	30.8052	283328.8418	680068.191	3625.824995	308083.9872	607291.46241	23645.810380000003	10188.732714	17.1612	1337.576227	383.0950856	7533.428890000001	36.4752	244.735357	3512.341242	320.07396719999997	245507.7797	4502.171346	751.2539999999999	188.7156	19915.750774	136.4328	195.3198	17.946	94.6926	155.25	47.96855127	76.41	31.4565	0.0	62.64	17.4384	36.0168	15.618	69.7362
Organic compounds	Organoheterocyclic compounds;Phenylpropanoids and polyketides	Benzopyrans	1-benzopyrans	Xanthones	21.8526	265.63590209999995	286.9678932	410.3328807	327.528979	88.8912	19.0704	54.87	28.346999999999998	721.2653084	9.801	276.228	6.7776	11.52	50.5818	4.3785	40.1073	16.515	10.647	50.730000000000004	11.1879	276.24449999999996	35.1834	191.6735185	27.54	69.486	85.8735	106.473	166.97340000000003	112.55010143	256.62378817999996	5470.659970000001	2835.206854	452.0454	326.3533286	521.7144619000001	146.0094794	234.73620000000003	216.67473660000002	13.6944	1658.8765692000002	2451.419967	183.83917083	8777.52218	50.4384	7.1604	15.9093	51767.219119999994	288.405	15987.3707293	17617.82205	1691.690746	6758.9029801	22267.907099999997	4941.360114	12388.502199999999	8638.139858999999	43.9344	7.622999999999999	117.9684	42.171	43.1514	26.770200000000003	0.0	27.141	15.498	26.1681	39.42	0.0	507.17332310000006	0.0
Organic compounds	Phenylpropanoids and polyketides	Anthracenes	Anthraquinones	Anthraquinones	99.5313094	14088.76533073	16165.649270999998	4142.275572	7342.0607819	5383.532297999999	8896.926581	13996.392115800001	2999.79913562	53409.39152668999	259.89234591	1746.31076843	110.51758586000001	46.4067	109.8006	53.925	71.7807	261.597	85.2132	160.9908	164.733	146.6964	64.527	1061.6949933	438.1218	394.40356822	179.96628263	282.1356983	130003.412843	1234.9744274	211029.24871999997	450857.87193500006	374517.61996000004	14609.101302519999	79710.367677	33676.8372769	10393.032555500002	46670.272389	6471.4759967499995	120.61410000000001	153816.83000299998	519661.60451189993	55126.477678	93175.53414841	88.82178933	167.3031	275.58968666	80192.31192130002	224.82989999999998	72859.044161	168152.6638102	40751.394569	97001.84131619999	126620.26308437	43281.57892	31013.5912	203912.576507	2070.3150406199998	617.7546655999998	330.822	141.4887	350.64465516	167.16029999999998	397.6797	280.47429612999997	491.77770000000004	298.74463822999996	602.2025934000001	580.08231352	1414.3217703999999	352.9425516
Organic compounds	Phenylpropanoids and polyketides	Benzene and substituted derivatives	Flavans;N-phenylureas	N-phenylureas	1244833.4358	1708131.64732	1751988.94266	1643611.5398000001	1003499.87542545	1138638.2423	1824072.6998	1464094.5722000003	1661995.7406999997	3861899.1875511	1748865.0354630998	832008.3912000001	1227297.9138	1101486.4626999998	1116132.4227999998	626945.1828	494678.07065999997	1221159.70931076	1504832.132	1847582.0154000001	1580111.8357999998	871478.5118999999	512654.3664	660911.5070999999	80781.44369999999	1610316.58273	883270.4343000001	1557104.0612	1809684.0717599997	1993855.3132000002	2710922.4765926404	2853112.605	2727061.5916000004	2853349.1623330605	2882482.2402171995	3126522.7000999996	2860622.9610640095	3200021.3266000003	4722376.932700001	1951368.423	3081557.392	3987018.9409999996	3003028.6229340797	2254273.41315	1525609.7556000003	1087846.8189	1283406.9781	1550252.4972929398	931525.3110000001	1541605.5254000002	1720756.71549	1083797.36062903	3255110.3768999996	2481563.71564	1241005.0884999998	1188983.54618	2166407.2841053703	1116088.256	1634662.1823000002	1295375.9391743003	7567.5486943	1792565.7215	1036397.2732	782781.8642999999	2166479.3841000004	1869171.0122619998	1901500.8595	1698536.53464	1277435.461	1982539.768	3404703.78475847
Organic compounds	Phenylpropanoids and polyketides	Benzopyrans	1-benzopyrans	Benzophenones;Fatty acyl glycosides of mono- and disaccharides	38613.44858096	49308.511354	93310.670557	76824.206877	29429.354325000004	34622.206599	67012.95861	50884.558434	190512.63589	75355.068376	138529.645073	35256.5719254	200424.65266799997	79420.492562	55341.2089934	33236.183869	23598.301819	39359.458019	154276.32202300002	160342.09454700002	48871.330007000004	14500.786227999999	53417.11179599999	231483.696881	30864.944139	34913.42400100001	37109.069111	96652.293937	47398.561244	17989.3097557	26512.500794	120026.35308599999	45897.2650532	32595.763191	63058.176808	29295.664575000003	34487.541335	107329.122505	65490.45322099999	46246.178443000004	99741.95889000001	32693.687441000002	69398.608694	62106.85188300001	16423.103380999997	39726.288539999994	29966.887374000005	50153.534024	73356.887418	26880.592230000002	97781.69387400002	27550.4655348	82074.779382	47476.0532277	56419.537737	39806.073093900006	65251.93893599999	36317.1924578	64794.66614099999	30660.715588000003	18505.3452771	30802.536998900003	12059.502681299999	29270.7860498	71917.068002	35345.308519	10628.762392	18071.306876000002	23418.1917369	14459.142459	32643.135503999998
Organic compounds	Phenylpropanoids and polyketides	Benzopyrans	none	Xanthones	24.564	62.644800000000004	25.5852	48.531	1466.569219	148.14027615	72.1137	209.8494	100.2978	108.90690000000001	41.8986	15.7077	19.8738	37.126799999999996	101.0736	7.1579999999999995	22.965600000000002	50.20739999999999	13.1742	33.639	17.871	63.623400000000004	244.1076	102.2038385	3262.455504	14890.440919999997	0.0	40.308	62.7825	147.3	576.7778544	134.4381	360.72540000000004	1654.6936807999998	140.1768	369.5799	111.6408	71.29679999999999	375.2031	101.20680000000002	207.84472390000002	513.7550538	356.52660238	3420.066987	28.2318	9.7584	126.2199353	47024.840518	33.9129	594.7519017	8619.183899	5018.9148342	1146.3125571	22357.814867899997	292.2295654	7171.11424552	21924.510432000003	249.2564681	60.04859999999999	94.3896	413.72356130000003	86.8074	47.9856	91.3845	99.99929999999999	28.0401	43.9995	51.985800000000005	12.2256	107.0415	65.1246
Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives	276.76709999999997	279.06859021	57.02850000000001	43.385999999999996	14.585999999999999	58.1097	481.33772239999996	167.96844598	59.8155	150.33307863000002	712.59660987	94.6779	8040.555114	197.4512994	368.2689	263.508	258.7572	29.43	235.8513	116.7201	140.0832	23.7288	321.6132	101.86949999999999	337.974	53.7564	18.66895892	38.6298	52507.375515	481.44059999999996	66.6894	27.9525	307.71659999999997	51.1359	76.167	176.0811	39.153	56.0583	122.2926	42.178799999999995	28.3602	25.1565	43.9221	39.105000000000004	79.35441815	28.4283	195.5097	4.4415	13.7538	38.777100000000004	118.1214	66.95564985	17.9865	20.2911	50.952299999999994	0.0	40.166700000000006	37.4643	58.82392942999999	79.2273	62.858399999999996	139.1568	265.92008979999997	0.0	293.358707	96.43104549999998	41.7231	397.33076689999996	68.8614	324.0111413	156.67891455999998
Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	Coumarin glycosides	Coumarin glycosides	20.1006	191.83157079999998	279.30021	454.0515271	81.9702	0.0	0.0	75.14046	461.94895460000004	454.48410419999993	155.77214118	80.04333	49.65312	207.7836	223.689	114.597	628.492479	85.58982	593.8218554	20.8104	803.4330732000001	62.26326	373.245	53.543519999999994	58.656000000000006	0.0	390.84281999999996	66.25910999999999	157.71	113.8053337	193.9106726	206.92476000000002	56.1	319.3886222	321.96871335	23.04	120.4297663	23.12688	68.49153	222.46951598	189.33264	16.0284	56.2122	581.7980846	110.39478222	41.88582916	16.992	624.3008947	56.97192	102.90574344	156.29712	112.67609999999999	366.1560831	241.095	288.7554146	392.2396528	23772.935579999998	157.04875802	167.24028270000002	76.398	137.6384188	457.0892538	10515.660414	0.0	2323.99402	279.84192	759.5619386999999	1090.5647843	584.78922	132.51636000000002	3751.980202
Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	Furanocoumarins	Linear diarylheptanoids;Psoralens	18367.4370154	20741.912129000004	20115.0962744	18087.541907400002	28644.0675728	29670.178748000002	26781.533874	19742.114433999996	32608.691655000002	46000.484907000005	25547.339454	23149.831853000003	19308.480605	26237.825198	56895.711654	20054.478519999997	13255.7793256	17784.802127999996	58344.871861	110439.12920499999	23999.2413	16863.115384	16223.2855797	155120.155109	19879.499482	33472.44053199999	20411.92744	20029.941813999998	19230.066845	15529.681646000001	21071.223002	24406.534924	22449.030686	14784.09045	43361.537777000005	18636.7782302	18077.6769546	44025.230595999994	14107.3187394	15437.039991	20454.746389	8312.0884635	18658.614136999997	21299.957357	20390.068550000004	21196.335252999997	7907.5277521	41565.411846999996	20849.243945000002	14146.6410832	15488.705097499998	4788.337827999999	20750.157123	31325.999709000003	33965.575904000005	26447.353546	27227.649032	31750.010271	51476.632878	14771.943389	19047.594837	51934.000728	12084.397363	14822.608849600001	15420.018231999999	19170.82815	16489.784571	25041.868646	19530.252395	7757.720595999999	111851.20367999999
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Biflavonoids and polyflavonoids	Biflavonoids and polyflavonoids	22.4094	51.447	51.5385	33030.18256	75.2688	18675.697891	0.0	230.71599790000002	211.7057844	143.3826	32.616	111.636	28.191899999999997	16.8252	68.0646	19.278	35.9088	71.0655	57.1338	217.4562	53.3685	99.66087902000001	37.7109	122.43780000000001	74.81280000000001	105.9603	21.5793	182.9997505	46.6278	179.4726	332.01759369999996	77.9199	24.3072	734.0379687999999	1966.594051	123.87599999999999	191.1661637	33.36	86.0304	155.8236	102.27629999999999	0.0	28.8465	38.1684	160.8049278	98.62440000000001	46.3086	546.0183000000001	25.7529	48.416700000000006	57.54655719	60.93336943	22.5522	73.2633	27.0777	66.576	97.09423059	49.8684	102.7179627	133.53412781999998	52.1088	41.91	43.1961	800.851334	86.2392	296.9319335	165.46647480000001	24.469199999999997	162.92669999999998	229.6128	107.63550000000001
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavans	Catechins	12683.399175400002	117.71099999999998	271.1699241	7333.191344	27979.35465	3490.169784	121.24560000000001	12389.036310799998	15963.098983	3960.178467	102.47694478	20.91	223.8657	11.376000000000001	30.4938	10793.166349000001	7.8660000000000005	862.2565189999999	62.81642403	13.3737	129.1200044	207281.39130000002	8899.349269900002	37.4745	2894.0363705	56.6514	428.70775460000004	24.9225	35.016000000000005	22.0113	78.8394	35.5137	13.509	101.23049999999999	35.385	45.0474	114.78023119	19.8198	327.53729999999996	33.14799006	21.4101	43.2078	8.94	0.0	6.1074	5.0184	634.7986826700001	9728.185144	45746.71859	38.001	149.04420000000002	48636.855254	34.6524	4662.9997060000005	29.023828710000004	8545.009791	35.93846349	7227.92289	52.6707	27057.92501	57.855599999999995	175.8375	56.97	46553.105743	49.9851	17565.013988	121.29563699	29.1969	143.65053047	11497.077409	72.9282
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavans	Flavanones	221.68200000000002	4938.382982	4850.5929448	47099.37273	1903.677345	17970.4787894	298.04608139999993	32296.740541	4262.799010000001	16897.149357000002	181.9521	28.4424	37.6854	58.2357	313.3495755	75.1233	175.69025649999998	1594.572946	172.49700090000002	346.5027	5344.7039737	4325.488297	1895.3776506599997	1671.9276	168.05819508	317.9671445	2864.9620684	10455.839559	27342.7135	76395.15374000001	220130.10223999998	121355.33849000001	20182.1339	49080.305529	3334.72692328	3129.67293621	4102.506565	360.2107208	19341.8386151	332.8965	1965.436259	1522.1516617999998	1304.585714	143.8086	15.417	129.19523422999998	1297.059833	5684.777926	110.9448	109.23299999999999	9115.915987	1486.4089880000001	12286.254545	241.5633	1090.208047	1918.4465969999999	3672.786537	126.36630000000001	281.13	1553.61105754	206.9813096	60.24448943	114.6414	51.8451	10989.382055	551.8028508	742.3422	1755.655668	2441.8502359999998	366.5706	103.62299999999999
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavans	Flavanonols	303.7727816	16728.11972	10499.20599	259657.73600000003	2560.938178	24694.390158	12.1104	24078.5125981	7905.300158	7314.9584752	48.1089	37.1268	78.25410000000001	11.8404	17.2368	61.485299999999995	70.54075668	637.87947473	138.6258	24.276	1484.730839	540.7461035	832.9129561	154.96571631	126.86882299999999	39.1248	1709.923438	231.9947279	7114.536995	23735.936308990003	110569.891	37315.95349	1062.627077	30949.2262853	663.13158662	10999.0524266	403.34762200000006	4390.12594	5449.862302	84.0933	3738.0655060000004	1585.867649	3931.933458	37.84139999999999	84.42827003	96.7869	2706.08608	17673.922981000003	165.02619298000002	72.6486	25679.019630000003	1285.8657128	12030.02382	753.9194357	893.2853250000001	1375.4490061	4525.150965	417.05954122	194.08499999999998	1167.69626136	1212.737302	62.721000000000004	48.94199999999999	754.7160000000001	6289.141871000001	6358.834539400001	7877.739143000001	970.629449	10060.815749200001	555.9561000000001	68.23843942
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Biflavonoids and polyflavonoids	2873.66991676	79.95309343	35.298	1108.7544061	9452.9671505	186.3813	124.35864	2548.7601275	11931.6073598	470.71773640000004	160.7265	238.7091704	239.04948	130.4955	18.828	2682.8581379999996	85.48079999999999	81.27378	110.2923	156.3747	19.4472	151033.027898	1540.3836057	67.54769999999999	826.390742	424.62917999999996	229.6265644	120.17941578	41.7558	29.457	559.472864	148.386956457	171.7788	79.8474	393.80547809	48.588	599.0079784	117.14619017000001	58.4244	393.67986720999994	327.17904	32.25987504	148.6215	298.68669718	45.716304269999995	90.6426	1405.6492579	5285.7647502	6335.803905999999	234.2439	530.2713512	17027.49082	145.42908	2170.0814458	214.02006	19852.7192	113.7291	3028.7039468	278.3873738	7116.753092999999	495.92015999999995	161.82813226000002	63.24	125418.27506	179.23244418000002	9165.588222999999	1126.7320021	131.44476	306.2602619	3720.9454244000003	278.91702558
